spliced,unspliced,Entry,Length,spliced_peptides_per_thousand_residues
0.0,5.0,O60667,390,0.0
0.0,2.0,O60664,434,0.0
0.0,1.0,O60613,162,0.0
0.0,4.0,O60610,1272,0.0
0.0,2.0,O60568,738,0.0
0.0,5.0,O60313,960,0.0
0.0,1.0,O60308,925,0.0
0.0,1.0,O60304,480,0.0
0.0,2.0,O43861,1147,0.0
0.0,12.0,O43847,1150,0.0
0.0,1.0,O43829,449,0.0
0.0,1.0,O43824,516,0.0
0.0,2.0,O43808,307,0.0
0.0,2.0,O43795,1136,0.0
0.0,5.0,O43760,224,0.0
0.0,1.0,O43752,255,0.0
0.0,1.0,O43719,755,0.0
0.0,2.0,O43709,281,0.0
0.0,4.0,O43707,911,0.0
0.0,6.0,O43684,328,0.0
0.0,5.0,O43681,348,0.0
0.0,2.0,O43679,373,0.0
0.0,5.0,O43674,189,0.0
0.0,3.0,O43670,478,0.0
0.0,3.0,O43852,315,0.0
0.0,2.0,O43865,530,0.0
0.0,1.0,O60303,1618,0.0
0.0,1.0,O43889,395,0.0
0.0,1.0,O60293,1989,0.0
0.0,1.0,O60292,1781,0.0
0.0,5.0,O60291,552,0.0
0.0,1.0,O60271,1321,0.0
0.0,15.0,O60264,1052,0.0
0.0,4.0,O60244,1454,0.0
0.0,2.0,O60239,455,0.0
0.0,1.0,O60238,219,0.0
0.0,2.0,O60234,142,0.0
0.0,5.0,O60231,1041,0.0
0.0,1.0,O43934,449,0.0
0.0,3.0,O43924,150,0.0
0.0,2.0,O43913,435,0.0
0.0,1.0,O43909,919,0.0
0.0,2.0,O43896,1103,0.0
0.0,5.0,O15121,323,0.0
0.0,2.0,O15111,745,0.0
0.0,2.0,P11166,492,0.0
0.0,2.0,O00160,1098,0.0
0.0,1.0,O00237,685,0.0
0.0,1.0,O00232,456,0.0
0.0,2.0,O00221,500,0.0
0.0,2.0,O00213,710,0.0
0.0,1.0,O00212,210,0.0
0.0,4.0,O00182,355,0.0
0.0,4.0,O00170,330,0.0
0.0,7.0,O00148,427,0.0
0.0,4.0,O00488,134,0.0
0.0,1.0,O00141,431,0.0
0.0,1.0,O00116,658,0.0
0.0,5.0,E9PAV3,2078,0.0
0.0,1.0,C9JN71,531,0.0
0.0,1.0,B7Z6K7,855,0.0
0.0,1.0,B4DU55,563,0.0
0.0,1.0,B2RD01,187,0.0
0.0,6.0,O00244,68,0.0
0.0,1.0,O00254,374,0.0
0.0,3.0,O00255,615,0.0
0.0,3.0,O00299,241,0.0
0.0,2.0,O00483,81,0.0
0.0,2.0,O00478,584,0.0
0.0,2.0,O00472,640,0.0
0.0,2.0,O00470,390,0.0
0.0,1.0,O00462,879,0.0
0.0,3.0,O00458,451,0.0
0.0,6.0,O00429,736,0.0
0.0,5.0,O00422,153,0.0
0.0,3.0,O00418,725,0.0
0.0,3.0,O00410,1097,0.0
0.0,1.0,O00400,549,0.0
0.0,1.0,O00399,190,0.0
0.0,1.0,O00391,747,0.0
0.0,3.0,O00329,1044,0.0
0.0,3.0,O00303,357,0.0
0.0,1.0,B1AH88,102,0.0
0.0,1.0,A8MYP8,253,0.0
0.0,3.0,A8MXV4,375,0.0
0.0,1.0,A6NEC2,478,0.0
0.0,1.0,A5PLL7,270,0.0
0.0,2.0,A5PL33,1030,0.0
0.0,1.0,A4QPH2,592,0.0
0.0,1.0,A4D1E9,387,0.0
0.0,8.0,A2VDJ0,1609,0.0
0.0,3.0,A2RUS2,1198,0.0
0.0,1.0,A2RUB6,948,0.0
0.0,3.0,A2RTX5,802,0.0
0.0,6.0,A2A3N6,862,0.0
0.0,1.0,A1L190,88,0.0
0.0,2.0,A1L0T0,632,0.0
0.0,1.0,A1A4S6,786,0.0
0.0,1.0,A0PK00,339,0.0
0.0,1.0,A0PJX4,238,0.0
0.0,2.0,A0AVT1,1052,0.0
0.0,1.0,A6H8Y1,2624,0.0
0.0,2.0,A6NEL3,165,0.0
0.0,1.0,A8MWL6,223,0.0
0.0,2.0,A6NFI3,1004,0.0
0.0,1.0,A8MWD9,76,0.0
0.0,1.0,A8MW92,1017,0.0
0.0,1.0,A8MTJ3,354,0.0
0.0,1.0,A8MPS7,323,0.0
0.0,1.0,A8K8P3,1242,0.0
0.0,4.0,A8K0Z3,465,0.0
0.0,3.0,A8CG34,1229,0.0
0.0,1.0,A6NNY8,438,0.0
0.0,2.0,A6NKH3,93,0.0
0.0,2.0,A6NJ78,407,0.0
0.0,2.0,A6NIZ1,184,0.0
0.0,3.0,A6NIE6,340,0.0
0.0,1.0,A6NI79,296,0.0
0.0,3.0,A6NHQ2,334,0.0
0.0,2.0,A6NHG4,134,0.0
0.0,8.0,O00487,310,0.0
0.0,6.0,O00505,521,0.0
0.0,1.0,O15090,1300,0.0
0.0,1.0,O14788,317,0.0
0.0,1.0,O14908,333,0.0
0.0,3.0,O14880,152,0.0
0.0,3.0,O14836,293,0.0
0.0,1.0,O14832,338,0.0
0.0,1.0,O14828,347,0.0
0.0,2.0,O14818,248,0.0
0.0,2.0,O14802,1390,0.0
0.0,1.0,O14773,563,0.0
0.0,3.0,O00506,426,0.0
0.0,4.0,O14757,476,0.0
0.0,1.0,O14745,358,0.0
0.0,3.0,O14737,125,0.0
0.0,1.0,O14735,213,0.0
0.0,2.0,O14730,519,0.0
0.0,1.0,O14683,189,0.0
0.0,3.0,O14682,589,0.0
0.0,2.0,O14910,233,0.0
0.0,5.0,O14925,209,0.0
0.0,1.0,O14936,926,0.0
0.0,4.0,O14949,82,0.0
0.0,1.0,O15079,494,0.0
0.0,1.0,O15067,1338,0.0
0.0,1.0,O15066,747,0.0
0.0,1.0,O15062,677,0.0
0.0,1.0,O15049,544,0.0
0.0,2.0,O15040,1411,0.0
0.0,1.0,O15013,1369,0.0
0.0,1.0,O14983,1001,0.0
0.0,1.0,O14977,448,0.0
0.0,1.0,O14967,610,0.0
0.0,1.0,O14966,203,0.0
0.0,3.0,O14965,403,0.0
0.0,2.0,O14964,777,0.0
0.0,1.0,O14957,56,0.0
0.0,13.0,O14950,172,0.0
0.0,3.0,O14672,748,0.0
0.0,1.0,O14640,695,0.0
0.0,2.0,O14628,629,0.0
0.0,2.0,O00762,179,0.0
0.0,2.0,O00750,1634,0.0
0.0,2.0,O00746,187,0.0
0.0,3.0,O00743,305,0.0
0.0,1.0,O00716,465,0.0
0.0,1.0,O00635,465,0.0
0.0,1.0,O00629,521,0.0
0.0,2.0,O00626,93,0.0
0.0,1.0,O00623,359,0.0
0.0,2.0,O00587,321,0.0
0.0,5.0,O00584,256,0.0
0.0,4.0,O00571,662,0.0
0.0,4.0,O00566,681,0.0
0.0,4.0,O00541,588,0.0
0.0,1.0,O00512,1426,0.0
0.0,2.0,O00507,2555,0.0
0.0,1.0,O00754,1011,0.0
0.0,2.0,O00763,2458,0.0
0.0,3.0,O14617,1153,0.0
0.0,5.0,O00764,312,0.0
0.0,1.0,O14610,69,0.0
0.0,1.0,O14607,1347,0.0
0.0,3.0,O14602,144,0.0
0.0,2.0,O14593,260,0.0
0.0,4.0,O14579,308,0.0
0.0,5.0,O14578,2027,0.0
0.0,1.0,O14576,645,0.0
0.0,1.0,O14569,222,0.0
0.0,1.0,O14561,156,0.0
0.0,2.0,O14548,114,0.0
0.0,2.0,O14531,572,0.0
0.0,1.0,O14524,444,0.0
0.0,1.0,O14521,159,0.0
0.0,5.0,O14497,2285,0.0
0.0,9.0,O00767,359,0.0
0.0,1.0,O60733,806,0.0
0.0,4.0,O60762,260,0.0
0.0,1.0,O60783,128,0.0
0.0,4.0,P04222,366,0.0
0.0,1.0,P04839,570,0.0
0.0,2.0,P04632,268,0.0
0.0,8.0,P04440,258,0.0
0.0,2.0,P04439,365,0.0
0.0,1.0,P04424,464,0.0
0.0,9.0,P04406,335,0.0
0.0,3.0,P04233,296,0.0
0.0,2.0,P04156,253,0.0
0.0,4.0,P06865,529,0.0
0.0,2.0,P04062,536,0.0
0.0,1.0,P04049,648,0.0
0.0,4.0,P03989,362,0.0
0.0,3.0,P03923,174,0.0
0.0,1.0,P03905,459,0.0
0.0,1.0,P03891,347,0.0
0.0,2.0,P02792,175,0.0
0.0,2.0,P04899,355,0.0
0.0,1.0,P05019,195,0.0
0.0,6.0,P05107,769,0.0
0.0,1.0,P05141,298,0.0
0.0,2.0,P06702,114,0.0
0.0,6.0,P06493,297,0.0
0.0,1.0,P06396,782,0.0
0.0,2.0,P06340,250,0.0
0.0,1.0,P06280,429,0.0
0.0,1.0,P06132,367,0.0
0.0,1.0,P05771,671,0.0
0.0,3.0,P05556,798,0.0
0.0,1.0,P05534,365,0.0
0.0,3.0,P05496,136,0.0
0.0,2.0,P05455,408,0.0
0.0,1.0,P05388,317,0.0
0.0,4.0,P05387,115,0.0
0.0,1.0,P05198,315,0.0
0.0,1.0,P05155,500,0.0
0.0,2.0,P02686,304,0.0
0.0,2.0,P01920,261,0.0
0.0,1.0,P01909,254,0.0
0.0,1.0,O96017,543,0.0
0.0,1.0,O95999,233,0.0
0.0,3.0,O95997,202,0.0
0.0,1.0,O95989,172,0.0
0.0,2.0,O95983,291,0.0
0.0,1.0,O95936,686,0.0
0.0,2.0,O95926,243,0.0
0.0,1.0,O95897,454,0.0
0.0,2.0,O95861,308,0.0
0.0,2.0,O95848,222,0.0
0.0,1.0,O95825,349,0.0
0.0,2.0,O95817,575,0.0
0.0,1.0,O95807,157,0.0
0.0,4.0,O95793,577,0.0
0.0,1.0,O95777,96,0.0
0.0,1.0,O95759,1140,0.0
0.0,2.0,O96000,172,0.0
0.0,1.0,O96018,575,0.0
0.0,2.0,P01903,254,0.0
0.0,1.0,O96028,1365,0.0
0.0,1.0,P01892,365,0.0
0.0,10.0,P01857,330,0.0
0.0,1.0,P01764,117,0.0
0.0,1.0,P01743,117,0.0
0.0,1.0,P01624,115,0.0
0.0,6.0,P01591,159,0.0
0.0,2.0,P01374,205,0.0
0.0,3.0,P01137,390,0.0
0.0,1.0,P01130,860,0.0
0.0,2.0,P01033,207,0.0
0.0,4.0,P00558,417,0.0
0.0,1.0,P00533,1210,0.0
0.0,3.0,P00491,289,0.0
0.0,7.0,P00403,227,0.0
0.0,1.0,P00374,187,0.0
0.0,1.0,P06734,321,0.0
0.0,2.0,P06899,126,0.0
0.0,2.0,O60812,293,0.0
0.0,1.0,P0C5J1,330,0.0
0.0,1.0,P0CJ78,1059,0.0
0.0,3.0,P0CG13,121,0.0
0.0,1.0,P0C860,447,0.0
0.0,1.0,P0C7V7,166,0.0
0.0,1.0,P0C7U1,165,0.0
0.0,3.0,P0C7P4,283,0.0
0.0,1.0,P0C6T2,37,0.0
0.0,1.0,P0C0S8,130,0.0
0.0,2.0,P07093,398,0.0
0.0,1.0,P09960,611,0.0
0.0,3.0,P09958,794,0.0
0.0,1.0,P09936,223,0.0
0.0,1.0,P09917,674,0.0
0.0,4.0,P09914,478,0.0
0.0,4.0,P09913,472,0.0
0.0,6.0,P09912,130,0.0
0.0,1.0,P0CK96,405,0.0
0.0,1.0,P10070,1586,0.0
0.0,1.0,P10114,183,0.0
0.0,4.0,P10155,538,0.0
0.0,3.0,P11161,476,0.0
0.0,3.0,P11021,654,0.0
0.0,3.0,P10768,282,0.0
0.0,1.0,P10646,304,0.0
0.0,12.0,P10644,381,0.0
0.0,1.0,P10620,155,0.0
0.0,2.0,P10619,480,0.0
0.0,3.0,P10599,105,0.0
0.0,2.0,P10589,423,0.0
0.0,1.0,P10588,404,0.0
0.0,1.0,P10586,1907,0.0
0.0,1.0,P10515,647,0.0
0.0,6.0,P10321,366,0.0
0.0,1.0,P10276,462,0.0
0.0,1.0,P10243,752,0.0
0.0,8.0,P09669,75,0.0
0.0,1.0,P09668,335,0.0
0.0,2.0,P09619,1106,0.0
0.0,3.0,P08243,561,0.0
0.0,15.0,P08238,724,0.0
0.0,1.0,P08236,651,0.0
0.0,1.0,P08183,1280,0.0
0.0,1.0,P08134,193,0.0
0.0,2.0,P08133,673,0.0
0.0,1.0,P08123,1366,0.0
0.0,1.0,P08047,785,0.0
0.0,3.0,P07992,297,0.0
0.0,2.0,P07948,512,0.0
0.0,9.0,P07900,732,0.0
0.0,7.0,P07437,444,0.0
0.0,2.0,P07339,412,0.0
0.0,2.0,P07237,508,0.0
0.0,2.0,P07197,916,0.0
0.0,6.0,P07195,334,0.0
0.0,1.0,P08240,638,0.0
0.0,2.0,P08253,660,0.0
0.0,1.0,P09603,554,0.0
0.0,1.0,P08254,477,0.0
0.0,3.0,P09543,421,0.0
0.0,5.0,P09496,248,0.0
0.0,2.0,P09488,218,0.0
0.0,6.0,P09382,135,0.0
0.0,2.0,P09211,210,0.0
0.0,1.0,P09017,264,0.0
0.0,1.0,P09016,255,0.0
0.0,1.0,P08962,238,0.0
0.0,2.0,P08758,320,0.0
0.0,4.0,P08708,135,0.0
0.0,1.0,P08621,437,0.0
0.0,1.0,P08579,225,0.0
0.0,2.0,P08575,1304,0.0
0.0,2.0,P08567,350,0.0
0.0,2.0,P08559,390,0.0
0.0,9.0,O95758,552,0.0
0.0,1.0,O95757,839,0.0
0.0,1.0,O95747,527,0.0
0.0,1.0,O75618,318,0.0
0.0,1.0,O75792,299,0.0
0.0,1.0,O75771,328,0.0
0.0,1.0,O75718,401,0.0
0.0,4.0,O75717,1129,0.0
0.0,1.0,O75716,305,0.0
0.0,1.0,O75689,374,0.0
0.0,1.0,O75663,272,0.0
0.0,1.0,O75586,246,0.0
0.0,3.0,O95721,258,0.0
0.0,3.0,O75563,359,0.0
0.0,1.0,O75558,287,0.0
0.0,5.0,O75531,89,0.0
0.0,4.0,O75530,441,0.0
0.0,1.0,O75503,358,0.0
0.0,3.0,O75496,209,0.0
0.0,2.0,O75494,262,0.0
0.0,6.0,O75794,336,0.0
0.0,1.0,O75795,530,0.0
0.0,1.0,O75807,674,0.0
0.0,4.0,O75815,825,0.0
0.0,1.0,O75970,2070,0.0
0.0,1.0,O75940,238,0.0
0.0,3.0,O75934,225,0.0
0.0,1.0,O75916,674,0.0
0.0,1.0,O75915,188,0.0
0.0,1.0,O75888,250,0.0
0.0,2.0,O75881,506,0.0
0.0,3.0,O75874,414,0.0
0.0,3.0,O75845,299,0.0
0.0,3.0,O75844,475,0.0
0.0,1.0,O75843,785,0.0
0.0,1.0,O75840,302,0.0
0.0,3.0,O75821,320,0.0
0.0,2.0,O75820,626,0.0
0.0,1.0,O75817,140,0.0
0.0,6.0,O75475,530,0.0
0.0,1.0,O75467,553,0.0
0.0,1.0,O75446,220,0.0
0.0,1.0,O75146,1068,0.0
0.0,1.0,O75123,536,0.0
0.0,2.0,O75116,1388,0.0
0.0,1.0,O75113,896,0.0
0.0,1.0,O75110,1047,0.0
0.0,2.0,O75083,606,0.0
0.0,1.0,O75044,1071,0.0
0.0,1.0,O75030,526,0.0
0.0,1.0,O60942,597,0.0
0.0,1.0,O60934,754,0.0
0.0,1.0,O60902,331,0.0
0.0,1.0,O60890,802,0.0
0.0,1.0,O60888,179,0.0
0.0,1.0,O60869,148,0.0
0.0,4.0,O60828,265,0.0
0.0,2.0,O60826,627,0.0
0.0,1.0,O75143,517,0.0
0.0,1.0,O75153,1309,0.0
0.0,1.0,O75431,263,0.0
0.0,4.0,O75159,536,0.0
0.0,2.0,O75420,1035,0.0
0.0,2.0,O75419,566,0.0
0.0,1.0,O75417,2590,0.0
0.0,1.0,O75394,65,0.0
0.0,2.0,O75381,377,0.0
0.0,1.0,O75380,124,0.0
0.0,2.0,O75368,114,0.0
0.0,4.0,O75365,173,0.0
0.0,2.0,O75363,584,0.0
0.0,1.0,O75340,191,0.0
0.0,2.0,O75317,370,0.0
0.0,1.0,O75182,1162,0.0
0.0,2.0,O75177,396,0.0
0.0,1.0,O75175,753,0.0
0.0,2.0,O75164,1064,0.0
0.0,5.0,O75995,380,0.0
0.0,4.0,O76021,490,0.0
0.0,1.0,O76080,213,0.0
0.0,1.0,O95365,584,0.0
0.0,4.0,O95319,508,0.0
0.0,5.0,O95298,119,0.0
0.0,3.0,O95295,136,0.0
0.0,1.0,O95292,243,0.0
0.0,7.0,O95273,360,0.0
0.0,1.0,O95271,1327,0.0
0.0,1.0,O95260,518,0.0
0.0,2.0,O95251,611,0.0
0.0,2.0,O95243,580,0.0
0.0,1.0,O95239,1232,0.0
0.0,1.0,O95232,432,0.0
0.0,3.0,O95229,277,0.0
0.0,5.0,O95219,450,0.0
0.0,1.0,O95208,641,0.0
0.0,1.0,O95197,1032,0.0
0.0,4.0,O95347,1197,0.0
0.0,1.0,O95372,231,0.0
0.0,2.0,O95166,117,0.0
0.0,1.0,O95394,542,0.0
0.0,2.0,O95711,162,0.0
0.0,2.0,O95707,220,0.0
0.0,2.0,O95671,621,0.0
0.0,3.0,O95644,943,0.0
0.0,1.0,O95619,227,0.0
0.0,5.0,O95602,1720,0.0
0.0,6.0,O95573,720,0.0
0.0,2.0,O95571,254,0.0
0.0,1.0,O95563,127,0.0
0.0,1.0,O95562,160,0.0
0.0,1.0,O95487,1268,0.0
0.0,1.0,O95476,244,0.0
0.0,2.0,O95470,568,0.0
0.0,1.0,O95415,125,0.0
0.0,1.0,O95396,460,0.0
0.0,1.0,O95168,129,0.0
0.0,1.0,O95164,117,0.0
0.0,4.0,O76094,671,0.0
0.0,1.0,O94888,489,0.0
0.0,8.0,O94868,740,0.0
0.0,2.0,O94864,414,0.0
0.0,3.0,O94855,1032,0.0
0.0,1.0,O94844,696,0.0
0.0,3.0,O94842,621,0.0
0.0,1.0,O94830,711,0.0
0.0,2.0,O94808,682,0.0
0.0,2.0,O94806,890,0.0
0.0,4.0,O94805,426,0.0
0.0,9.0,O94804,968,0.0
0.0,3.0,O94782,785,0.0
0.0,1.0,O94777,84,0.0
0.0,6.0,O94776,668,0.0
0.0,3.0,O94768,372,0.0
0.0,1.0,O77932,396,0.0
0.0,1.0,O94880,888,0.0
0.0,2.0,O94898,1065,0.0
0.0,5.0,O95163,1332,0.0
0.0,3.0,O94901,812,0.0
0.0,2.0,O95149,360,0.0
0.0,3.0,O95140,757,0.0
0.0,1.0,O95139,128,0.0
0.0,1.0,O95104,1147,0.0
0.0,1.0,O95070,293,0.0
0.0,3.0,O95067,398,0.0
0.0,1.0,O94986,1710,0.0
0.0,2.0,O94967,919,0.0
0.0,3.0,O94966,1318,0.0
0.0,4.0,O94955,611,0.0
0.0,1.0,O94925,669,0.0
0.0,4.0,O94921,469,0.0
0.0,1.0,O94907,266,0.0
0.0,4.0,O94906,941,0.0
0.0,1.0,O94903,275,0.0
0.0,1.0,P82251,487,0.0
0.0,2.0,P82675,430,0.0
0.0,1.0,Q969X5,290,0.0
0.0,2.0,Q86XF0,187,0.0
0.0,3.0,Q86Y39,141,0.0
0.0,1.0,Q86Y37,369,0.0
0.0,4.0,Q86Y07,508,0.0
0.0,1.0,Q86Y01,620,0.0
0.0,2.0,Q86XR8,500,0.0
0.0,5.0,Q86XL3,938,0.0
0.0,2.0,Q86XK2,927,0.0
0.0,1.0,Q86XA9,2040,0.0
0.0,1.0,Q8IVG5,1584,0.0
0.0,2.0,Q86X83,199,0.0
0.0,6.0,Q86X55,608,0.0
0.0,1.0,Q86X53,443,0.0
0.0,1.0,Q86WV6,379,0.0
0.0,2.0,Q86WT1,665,0.0
0.0,1.0,Q86WQ0,139,0.0
0.0,2.0,Q86WN1,690,0.0
0.0,6.0,Q86Y91,864,0.0
0.0,1.0,Q86YA3,2104,0.0
0.0,1.0,Q86YC3,692,0.0
0.0,1.0,Q8IU60,420,0.0
0.0,1.0,Q8IVD9,361,0.0
0.0,4.0,Q8IVB5,337,0.0
0.0,3.0,Q8IV63,474,0.0
0.0,1.0,Q8IV61,690,0.0
0.0,1.0,Q8IV50,215,0.0
0.0,3.0,Q8IV48,349,0.0
0.0,2.0,Q8IV32,467,0.0
0.0,1.0,Q8IV04,446,0.0
0.0,1.0,Q8IUX4,373,0.0
0.0,2.0,Q8IUX1,230,0.0
0.0,1.0,Q8IUW5,271,0.0
0.0,3.0,Q8IUR6,639,0.0
0.0,1.0,Q8IUQ4,282,0.0
0.0,2.0,Q8IUF1,395,0.0
0.0,1.0,Q8IUC8,556,0.0
0.0,4.0,Q86WJ1,897,0.0
0.0,1.0,Q86WI3,1866,0.0
0.0,2.0,Q86WG5,1849,0.0
0.0,1.0,Q86TS9,123,0.0
0.0,2.0,Q86TN4,253,0.0
0.0,2.0,Q86TG7,708,0.0
0.0,1.0,Q86SR1,603,0.0
0.0,4.0,Q86SQ9,333,0.0
0.0,2.0,Q86SQ0,1253,0.0
0.0,1.0,Q86SK9,330,0.0
0.0,1.0,Q86SJ2,522,0.0
0.0,1.0,Q7Z7M9,940,0.0
0.0,1.0,Q7Z7L9,614,0.0
0.0,2.0,Q7Z7L1,901,0.0
0.0,1.0,Q7Z7K0,106,0.0
0.0,2.0,Q7Z7H5,227,0.0
0.0,1.0,Q7Z7F7,128,0.0
0.0,2.0,Q7Z7F0,614,0.0
0.0,2.0,Q7Z7E8,422,0.0
0.0,1.0,Q86TP1,453,0.0
0.0,1.0,Q86TU7,594,0.0
0.0,1.0,Q86W74,232,0.0
0.0,2.0,Q86U06,439,0.0
0.0,1.0,Q86W34,360,0.0
0.0,2.0,Q86VX2,200,0.0
0.0,1.0,Q86VS8,718,0.0
0.0,5.0,Q86VM9,953,0.0
0.0,3.0,Q86V97,674,0.0
0.0,1.0,Q86V48,1076,0.0
0.0,1.0,Q86UX7,667,0.0
0.0,1.0,Q86UF1,283,0.0
0.0,5.0,Q86UE8,772,0.0
0.0,5.0,Q86UE4,582,0.0
0.0,1.0,Q86UD1,273,0.0
0.0,1.0,Q86UD0,394,0.0
0.0,2.0,Q86U44,580,0.0
0.0,1.0,Q86U42,306,0.0
0.0,1.0,Q86U28,154,0.0
0.0,6.0,Q8IVF7,1028,0.0
0.0,1.0,Q8IVP5,155,0.0
0.0,1.0,Q7Z7A3,348,0.0
0.0,2.0,Q8IZA0,1049,0.0
0.0,2.0,Q8IZU8,1212,0.0
0.0,1.0,Q8IZU2,1322,0.0
0.0,1.0,Q8IZQ5,122,0.0
0.0,2.0,Q8IZP0,508,0.0
0.0,1.0,Q8IZM9,456,0.0
0.0,6.0,Q8IZL8,1130,0.0
0.0,1.0,Q8IZE3,742,0.0
0.0,1.0,Q8IZ69,625,0.0
0.0,1.0,Q8IVQ6,265,0.0
0.0,2.0,Q8IZ52,775,0.0
0.0,3.0,Q8IYU8,434,0.0
0.0,1.0,Q8IYT2,770,0.0
0.0,1.0,Q8IYN6,164,0.0
0.0,1.0,Q8IYN0,542,0.0
0.0,3.0,Q8IYM9,498,0.0
0.0,1.0,Q8IYL3,243,0.0
0.0,3.0,Q8IZY2,2146,0.0
0.0,1.0,Q8N0T1,100,0.0
0.0,2.0,Q8N0V3,343,0.0
0.0,1.0,Q8N0X2,631,0.0
0.0,3.0,Q8N2A8,252,0.0
0.0,1.0,Q8N257,126,0.0
0.0,2.0,Q8N1W2,664,0.0
0.0,2.0,Q8N1G0,1237,0.0
0.0,4.0,Q8N1F7,819,0.0
0.0,2.0,Q8N1B4,723,0.0
0.0,1.0,Q8N1A6,199,0.0
0.0,4.0,Q8N163,923,0.0
0.0,1.0,Q8N140,333,0.0
0.0,1.0,Q8N129,248,0.0
0.0,3.0,Q8N122,1335,0.0
0.0,1.0,Q8N108,512,0.0
0.0,2.0,Q8N103,731,0.0
0.0,5.0,Q8N0Z8,303,0.0
0.0,1.0,Q8N0X7,666,0.0
0.0,1.0,Q8IYL2,757,0.0
0.0,1.0,Q8IYJ3,562,0.0
0.0,1.0,Q8IYI8,595,0.0
0.0,4.0,Q8IX12,1150,0.0
0.0,1.0,Q8IX01,1082,0.0
0.0,2.0,Q8IWZ6,715,0.0
0.0,1.0,Q8IWY9,1227,0.0
0.0,2.0,Q8IWU5,870,0.0
0.0,1.0,Q8IWT0,167,0.0
0.0,1.0,Q8IWS0,365,0.0
0.0,3.0,Q8IWR0,971,0.0
0.0,4.0,Q8IWE5,1019,0.0
0.0,2.0,Q8IWC1,876,0.0
0.0,2.0,Q8IWB9,1127,0.0
0.0,2.0,Q8IWB7,410,0.0
0.0,1.0,Q8IW40,242,0.0
0.0,1.0,Q8IW35,865,0.0
0.0,1.0,Q8IVU3,1022,0.0
0.0,1.0,Q8IVS8,523,0.0
0.0,3.0,Q8IX04,471,0.0
0.0,1.0,Q8IX21,1173,0.0
0.0,1.0,Q8IYI0,205,0.0
0.0,1.0,Q8IX30,993,0.0
0.0,1.0,Q8IYH5,903,0.0
0.0,2.0,Q8IYB7,885,0.0
0.0,1.0,Q8IYB5,467,0.0
0.0,2.0,Q8IYA7,352,0.0
0.0,2.0,Q8IYA6,745,0.0
0.0,3.0,Q8IY81,847,0.0
0.0,2.0,Q8IY63,956,0.0
0.0,3.0,Q8IY17,1366,0.0
0.0,1.0,Q8IXT5,1001,0.0
0.0,3.0,Q8IXQ5,586,0.0
0.0,4.0,Q8IXM6,262,0.0
0.0,1.0,Q8IXK0,858,0.0
0.0,5.0,Q8IXJ9,1541,0.0
0.0,1.0,Q8IXJ6,389,0.0
0.0,3.0,Q8IXI2,618,0.0
0.0,1.0,Q7Z7A4,578,0.0
0.0,4.0,Q7Z7A1,2325,0.0
0.0,2.0,Q6N063,350,0.0
0.0,2.0,Q6PIY7,484,0.0
0.0,3.0,Q6Q0C0,670,0.0
0.0,1.0,Q6PL24,325,0.0
0.0,7.0,Q6PL18,1390,0.0
0.0,4.0,Q6PJG2,1045,0.0
0.0,1.0,Q6PJF5,856,0.0
0.0,1.0,Q6PJ61,603,0.0
0.0,1.0,Q6PJ21,355,0.0
0.0,1.0,Q6PII5,290,0.0
0.0,4.0,Q6WKZ4,1283,0.0
0.0,3.0,Q6PI98,192,0.0
0.0,1.0,Q6PI48,645,0.0
0.0,1.0,Q6PI47,426,0.0
0.0,1.0,Q6PI26,577,0.0
0.0,1.0,Q6PGQ7,559,0.0
0.0,2.0,Q6PGP7,1564,0.0
0.0,2.0,Q6PD62,1173,0.0
0.0,1.0,Q6QNY0,202,0.0
0.0,1.0,Q6R2W3,1325,0.0
0.0,4.0,Q6RFH5,385,0.0
0.0,2.0,Q6SJ93,734,0.0
0.0,3.0,Q6VN20,620,0.0
0.0,5.0,Q6VMQ6,1270,0.0
0.0,2.0,Q6UXV4,268,0.0
0.0,1.0,Q6UXI9,565,0.0
0.0,1.0,Q6UXH8,406,0.0
0.0,1.0,Q6UX65,266,0.0
0.0,1.0,Q6UX07,377,0.0
0.0,1.0,Q6UWY5,402,0.0
0.0,1.0,Q6UWY0,536,0.0
0.0,2.0,Q6UWU4,347,0.0
0.0,1.0,Q6UWJ1,677,0.0
0.0,3.0,Q6UWE0,723,0.0
0.0,1.0,Q6UN15,594,0.0
0.0,1.0,Q6UB99,2663,0.0
0.0,2.0,Q6TFL4,600,0.0
0.0,1.0,Q6PCD5,774,0.0
0.0,1.0,Q6P9H5,292,0.0
0.0,2.0,Q6P9G4,183,0.0
0.0,1.0,Q6P0Q8,1798,0.0
0.0,1.0,Q6NZY7,148,0.0
0.0,1.0,Q6NZ67,158,0.0
0.0,3.0,Q6NYC1,403,0.0
0.0,1.0,Q6NXR4,508,0.0
0.0,3.0,Q6NXE6,501,0.0
0.0,1.0,Q6NX49,715,0.0
0.0,1.0,Q6NWY9,871,0.0
0.0,4.0,Q6NW34,567,0.0
0.0,1.0,Q6NW29,188,0.0
0.0,3.0,Q6NUT3,480,0.0
0.0,5.0,Q6NUQ4,689,0.0
0.0,3.0,A0AV96,593,0.0
0.0,3.0,Q6NUK4,255,0.0
0.0,1.0,Q6NTF7,200,0.0
0.0,1.0,Q6NSZ9,544,0.0
0.0,1.0,Q6P0N0,1132,0.0
0.0,4.0,Q6P158,1386,0.0
